time,Pan Position,Tilt Position,Pan Velocity,Tilt Velocity
11.30032086,-18.05809021,-7.236557007,7.89539957,2.034599781
11.32114748,-17.88711548,,8.213399887,
11.34215945,-17.70927429,0.0,8.479799271,2.2493999
,-17.5252533,-7.097167969,8.774999619,2.327399969
11.38078749,,-7.046356201,9.040799141,2.410199881
11.40374885,-17.1118927,-6.987991333,9.325199127,2.459399939
,-16.93473816,,9.499799728,2.531999826
11.44041306,-16.73561096,-6.893234253,9.709199905,2.497199774
11.46036957,-16.53717041,-6.846542358,9.953399658,2.431199789
11.48043108,,0.0,10.19039917,2.427599907
11.50017744,,-6.746292114,10.48859978,2.554799795
11.52038717,-15.90820313,-6.692733765,10.68779945,2.650799751
11.54072082,-15.69396973,-6.630935669,10.86659908,2.768399954
11.57568569,-15.28198242,-6.532058716,11.17079926,2.886599779
11.58232417,-15.21194458,-6.512832642,11.18999958,2.851799965
11.60150833,-14.99771118,-6.459960938,11.34299946,2.875799894
11.62495651,-14.71000671,-6.387176514,11.51699924,2.899799824
11.64019931,-14.5287323,-6.344604492,11.60219955,2.888399839
11.66030759,-14.28634644,-6.279373169,11.81399918,3.055799961
11.68565769,-13.98353577,-6.194915771,12.08639908,3.259799957
11.70091959,-13.79402161,-6.139297485,12.12359905,3.387599945
11.72097437,-13.54133606,,12.27179909,3.399599791
11.74124256,-13.29689026,,0.0,3.268199921
11.76097381,-13.0531311,,12.48479939,3.279599905
11.78034164,-12.80593872,-5.876312256,12.56279945,3.326399803
11.80040209,-12.55256653,-5.810394287,12.66959953,3.29279995
11.8218443,-12.29232788,-5.741729736,,3.417599916
11.84057273,-12.02796936,-5.670318604,12.9887991,3.437399864
11.86007011,-11.76292419,-5.604400635,13.07459927,3.48239994
11.88120785,-11.49925232,-5.537109375,13.06259918,
11.90095674,-11.23077393,-5.466384888,13.11839962,3.430199862
11.92026613,,-5.40184021,13.18079948,3.426599741
11.94010618,-10.71235657,-5.333862305,13.25699902,3.467399836
11.96012625,-10.4397583,,13.33979893,3.539999723
11.98106333,-10.17127991,,13.48619938,3.643799782
12.00043599,-9.886322021,-5.116195679,13.51259899,3.505199909
12.02024263,-9.609603882,,13.52219963,3.460199833
12.04757058,-9.344558716,-4.978866577,13.57139969,3.455999851
12.06027253,-9.080200195,-4.90814209,13.61759949,3.484199762
12.0802897,-8.806915283,-4.836044312,13.59719944,3.518399715
,-8.530883789,-4.763259888,13.69439888,3.55739975
12.12750439,-8.149108887,-4.666442871,13.84019947,3.53339982
12.14092165,,-4.621810913,13.8161993,3.526199818
12.16035445,-7.689743042,-4.55657959,13.79879951,3.424799919
12.18141058,-7.417831421,-4.486541748,13.79459953,3.464999914
12.20124992,-7.148666382,-4.409637451,13.81319904,0.0
12.221645,-6.863708496,-4.328613281,13.86419964,3.655799866
12.24019802,-6.586990356,-4.257888794,13.94519901,3.739199877
12.26084827,,-4.182357788,13.98899937,3.71999979
12.28041759,-6.020507813,-4.108200073,13.97999954,3.74399972
12.30063901,,-4.034042358,13.98539925,
12.32013235,-5.462265015,-3.96194458,13.96379948,3.69239974
12.34031815,-5.181427002,-3.883666992,13.95779896,3.815399885
12.36090461,0.0,,14.04599953,3.765599728
12.38025976,-4.613571167,-3.73878479,14.13059902,3.689999819
12.40011952,-4.337539673,-3.670120239,14.04779911,3.703199863
12.42084988,-4.05670166,-3.597335815,14.0189991,3.613199711
12.44265749,-3.773117065,-3.519744873,,3.652799845
12.46013127,-3.499832153,-3.446960449,14.0189991,3.757199764
12.48056834,-3.215560913,-3.372802734,,3.686999798
12.50101416,-2.935409546,-3.300704956,14.17619896,
12.52033236,-2.640151978,-3.234100342,14.0909996,
12.54093437,-2.357254028,-3.164749146,14.12519932,3.529199839
12.5602238,-2.078475952,-3.093338013,14.09939957,
12.58056112,-1.802444458,-3.019180298,14.10239887,3.607199907
12.60119168,-1.522293091,-2.946395874,14.08019924,3.627599716
12.62034609,-1.239395142,-2.872238159,14.15459919,3.634199858
12.64204317,,-2.797393799,14.15819931,3.621599913
12.66053337,-0.664672852,-2.725982666,14.16059971,3.581999779
12.68057989,-0.383148193,-2.652511597,14.07899952,3.742199898
12.70029307,-0.104370117,-2.573547363,14.05139923,3.812399864
12.72099347,0.174407959,-2.493896484,14.04599953,
12.74001673,0.460739136,-2.420425415,14.14319897,3.751799822
12.76062045,0.751190186,-2.349014282,14.21339893,3.653399706
,1.03477478,-2.277603149,14.1911993,3.628799915
12.80000914,1.313552856,-2.202758789,14.15099907,3.757199764
12.82110178,1.597824097,-2.123794556,14.1935997,3.744599819
12.84067231,1.868362427,-2.051696777,14.10959911,3.752399921
12.86014719,,-1.975479126,14.17319965,3.805799723
12.88521782,2.515182495,,0.0,3.673199892
12.90015772,,-1.834030151,14.18699932,3.644999743
12.92050085,3.006134033,-1.761932373,14.13539886,3.664199829
,3.285598755,-1.687774658,14.09699917,3.740399837
12.96088756,3.566436768,-1.610870361,14.072999,3.7493999
12.98017718,3.848648071,-1.536712646,14.0831995,
,,-1.469421387,14.11499977,3.571799755
13.01993282,4.426803589,-1.398696899,14.17439938,3.589199781
13.04032606,,-1.324539185,14.18759918,3.599999905
13.06086764,5.001525879,-1.248321533,14.17079926,3.667799711
13.08696942,5.355148315,-1.150131226,14.11859894,3.71819973
13.10586708,5.622253418,-1.083526611,14.17979908,
13.12085369,,-1.02722168,14.18999958,
13.14109649,6.131057739,,,3.568799734
13.16096296,6.421508789,-0.884399414,14.16419888,
13.18076577,6.69342041,-0.813674927,14.17739964,3.668399811
13.20092673,6.965332031,,14.12279892,3.746399879
,7.239303589,-0.656433105,,0.0
13.24174728,7.518768311,,14.11859894,
13.26143458,,-0.506057739,14.17319965,3.734399796
13.28509578,8.163528442,-0.410614014,14.12879944,
13.30056694,8.39012146,-0.352935791,14.14019966,3.847199917
13.32151125,,,14.14259911,3.836399794
13.35827398,9.203109741,-0.136642456,14.134799,3.739199877
13.36503143,9.297180176,-0.111236572,14.17739964,3.707999706
13.38008074,9.508666992,-0.059738159,14.20439911,3.651599884
13.41148017,9.801177979,0.015106201,14.21339893,
13.42054763,10.08201599,0.089950562,14.16239929,3.701999903
,10.36628723,0.168228149,14.11919975,3.756599903
13.45943258,,0.238952637,14.10419941,3.740999699
13.48097062,,0.314483643,14.14739895,3.6395998
13.49998166,11.20811462,0.381774902,14.16659927,3.564599752
13.52072645,11.49581909,0.451812744,14.18159962,3.518399715
13.54051412,11.7855835,0.524597168,14.20379925,
,12.06916809,0.596008301,14.1779995,3.631199837
13.58072668,,0.672225952,14.15699959,3.649199724
13.60009374,12.62878418,0.742263794,14.1269989,3.715199709
13.62018578,12.91030884,0.815048218,14.134799,
13.64521294,13.26667786,,14.2217989,3.683999777
13.6602993,13.49395752,0.967483521,14.18459892,3.820799828
13.68031671,,1.046447754,14.18099976,3.875999689
13.7005649,14.0549469,1.12197876,14.15639973,3.812999725
13.72678252,14.33441162,1.197509766,14.13419914,3.760799885
13.74059248,14.61730957,,14.17679977,3.697199821
13.76131546,14.90844727,1.347198486,14.23319912,3.677999735
13.78106752,15.20027161,1.41998291,0.0,3.799799919
13.80199661,15.48934937,1.498947144,14.20319939,3.796799898
13.82064414,15.77430725,1.571731567,14.18759918,3.755399704
13.84096002,16.05514526,1.645889282,14.16059971,3.792599916
13.86214464,16.34353638,1.721420288,14.15999889,3.709799767
13.88798962,0.0,1.809997559,14.14259911,3.689999819
13.90169152,16.91894531,1.866989136,14.22599888,3.728399754
13.92043897,17.19017029,1.93977356,14.07839966,3.793799877
13.94004908,17.47718811,2.013244629,14.05859947,3.711599827
13.96008512,17.75390625,,14.08859921,3.674999714
13.98022653,18.03817749,2.154006958,14.04359913,3.582599878
,18.37806702,2.24395752,14.13419914,3.602999926
14.02099847,18.60054016,2.30506897,,
14.04078949,18.8848114,2.375793457,14.14439964,3.6947999
14.06033066,19.16976929,2.44720459,14.13959885,3.684599876
14.08489768,19.44923401,2.520675659,14.10599899,3.622199774
14.10012033,19.73075867,,14.06399918,3.61199975
14.12596879,20.09399414,,14.01839924,3.550799847
14.13983002,20.28968811,2.734222412,14.1239996,3.620999813
14.16028174,20.58082581,2.811126709,,0.0
14.18045788,20.86097717,2.891464233,14.08919907,3.797399759
14.20004102,21.13357544,2.969055176,,3.802199841
14.22045859,21.40274048,3.044586182,14.06159973,3.758999825
14.24078027,21.67602539,3.120803833,,3.727799892
14.2602057,21.9568634,3.195648193,13.98539925,3.772199869
14.28164672,22.24868774,3.275985718,14.0033989,3.893999815
14.30186767,,3.352890015,13.90979958,3.862799883
14.32041435,22.81036377,3.426361084,13.98179913,3.761399746
14.3405414,23.08433533,3.499145508,13.93679905,3.752399921
,23.35281372,3.566436768,13.84799957,3.574199915
,23.62335205,3.639907837,13.8161993,3.652199745
14.40072928,23.89389038,3.716125488,13.79759979,3.684599876
14.42032822,24.16717529,3.789596558,13.73699951,3.651599884
,24.44046021,3.858261108,13.68359947,3.5849998
14.46082635,24.70275879,3.932418823,13.58099937,3.458399773
14.48121121,24.97398376,3.99559021,13.55879974,3.430799723
,25.23490906,4.064254761,,3.414599895
14.52093687,25.49995422,4.131546021,13.44959927,3.31799984
14.54706451,25.76980591,4.200897217,13.42979908,3.438599825
14.57590536,26.03622437,4.270935059,,3.417599916
14.57990368,,4.336853027,13.16159916,3.461999893
14.60475845,26.56425476,4.407577515,13.09499931,3.448199749
14.62258239,,4.479675293,12.9581995,3.400799751
14.65459134,27.25090027,4.592971802,12.98219967,3.503399849
14.6608428,27.33192444,,,3.526199818
14.69436869,27.77069092,4.739227295,12.81479931,3.446999788
14.72962101,,4.849090576,12.67259979,3.318599939
14.74170299,28.34884644,4.892349243,12.5213995,3.276599884
14.77996903,,5.018692017,,3.29039979
14.78665165,28.8899231,,12.24299908,
14.80004666,29.05952454,5.083236694,,3.312599897
14.82048999,29.28474426,5.144348145,11.54459953,3.110999823
14.85546294,29.49691772,5.195846558,10.99739933,2.966399908
14.8652119,29.74342346,5.25970459,10.48139954,2.768999815
14.88044287,29.90684509,5.298843384,10.28579903,
14.90055659,30.10940552,5.348968506,0.0,2.583599806
14.92080321,30.29067993,,9.851399422,2.531399965
14.94237899,30.48294067,5.447158813,9.236999512,2.420999765
,,5.502090454,,2.376599789
,30.79673767,0.0,8.651999474,2.372999907
15.01644043,30.98556519,5.587234497,8.465399742,
15.02295472,31.13800049,5.625,8.240399361,2.185199976
15.05365309,31.34124756,5.675125122,7.88999939,1.967399955
15.06026777,,5.696411133,,1.958999872
15.10216553,31.62826538,,7.101599693,1.746599913
15.10218378,31.70173645,5.765075684,6.871199608,1.760399938
15.13117645,31.87957764,5.80696106,6.659999847,1.669199944
15.14087801,31.95579529,5.828933716,6.50579977,1.660799861
15.1615012,32.07183838,5.859832764,6.241199493,1.595399976
15.18036636,32.17758179,5.885238647,5.861399651,1.504799962
15.20064944,32.2819519,5.913391113,5.553599834,1.479599953
,32.38563538,5.942230225,,1.429799914
15.24010333,32.48313904,5.968322754,5.213399887,1.376399875
15.26130209,32.58201599,5.995101929,5.075999737,1.345199943
15.28012091,32.6726532,6.015701294,4.860599995,1.25579989
15.30029071,32.75917053,6.038360596,4.553399563,1.127999902
15.32110316,32.84088135,6.061019897,4.315199852,
15.34080792,32.91847229,6.07749939,4.108199596,0.997799933
,,6.093292236,3.917399883,0.923399925
15.38040482,33.06678772,6.11114502,3.812999725,0.956999958
15.40044851,33.1388855,6.131057739,3.649799824,0.93539995
15.42023964,33.20823669,6.148223877,3.575399876,0.859799981
15.44082735,33.27484131,6.159896851,3.455999851,0.793199956
15.4603574,33.33869934,0.0,3.268799782,0.761999965
15.48014248,33.39981079,6.191482544,3.161399841,0.785999954
15.49996263,33.46298218,6.208648682,3.155399799,0.793199956
15.5203879,33.52340698,6.223068237,3.080399752,0.763799965
15.54027986,33.57902527,0.0,2.945999861,0.0
15.56071917,33.63052368,,2.788199902,0.688799977
15.58053845,,6.262207031,2.657399893,0.701399982
15.60074125,33.73077393,6.278686523,2.612399817,0.770999968
15.62009692,33.7802124,6.293106079,2.483999968,0.719999969
15.64121619,33.82415771,6.306838989,2.444399834,0.719399989
15.66012655,33.86810303,6.320571899,2.324399948,
15.6804554,,0.0,,0.740999937
15.70111678,33.95187378,6.350097656,2.180399895,0.727199972
,33.98963928,6.364517212,2.113199949,0.74819994
15.74031058,34.03015137,6.374816895,1.987799883,0.638999939
15.76014123,34.063797,6.386489868,1.861199856,0.61499995
15.78026411,34.09675598,6.396789551,1.758599877,
15.80072333,34.12902832,6.411895752,1.678799868,0.591599941
15.82604319,34.16679382,6.424255371,1.571999907,0.556799948
,34.18739319,,1.511999965,0.50879997
15.86041011,34.21073914,6.440734863,,0.483599991
15.88048115,34.23339844,6.445541382,1.300199986,0.389999986
,34.26567078,6.451721191,1.25579989,0.325199991
15.92029756,34.28283691,6.455154419,1.204799891,0.281999975
15.94279653,34.30343628,0.0,1.12319994,0.265799999
,34.32472229,6.468200684,1.044599891,0.247199982
15.981469,34.33982849,6.471633911,,0.238799989
16.0012933,34.35562134,6.477127075,0.836999953,0.233399987
16.02141408,0.0,6.479187012,0.754199982,0.22739999
16.04344523,34.38102722,6.485366821,0.706199944,0.188999996
,34.39201355,6.486740112,0.662399948,
16.08067916,34.40093994,6.490859985,0.586199999,
16.10047944,34.40986633,6.493606567,0.471599966,
16.12366093,34.4153595,6.494979858,0.367199987,0.115199998
16.14195252,34.41673279,6.496353149,0.283799976,0.0
16.16218099,34.41947937,6.495666504,0.0,0.076799996
16.18074939,,6.499099731,0.171599984,0.058799997
16.20005739,34.42359924,6.499099731,0.141599998,
16.22047906,34.42497253,6.499099731,0.107999995,0.027599998
16.24075362,34.42634583,6.498413086,0.0678,0.015
16.26075024,34.42634583,6.498413086,0.056999996,0.0078
16.28100396,34.42634583,6.498413086,0.040799998,0.011999999
16.3005042,34.42909241,6.498413086,0.021599999,0.006
16.32031926,34.42909241,6.499099731,0.020399999,
16.34036661,34.42771912,6.498413086,0.020399999,0.0018
16.36146099,34.42909241,6.499786377,0.0198,
16.38077622,34.42977905,6.500473022,0.0222,0.0006
16.40062781,,6.499099731,0.011999999,0.0
16.42120227,34.4304657,,,0.0
16.44475451,,6.499099731,0.011399999,0.0
16.46047154,34.42909241,6.498413086,0.006,0.0
16.48051122,34.4304657,6.499099731,0.003,0.0
16.50153,34.43115234,,0.010799999,0.0
16.52436371,34.43115234,6.499786377,,0.0
16.54166171,34.43115234,6.498413086,0.0156,0.0
16.56077419,34.43252563,6.500473022,0.009,0.0
16.58081665,34.4304657,6.499786377,0.0048,0.0
,34.43115234,6.499786377,0.0024,0.0
16.62032113,34.43115234,6.499786377,0.011999999,0.0
16.64092835,34.43321228,,0.006,0.0
16.66106757,34.43321228,6.499099731,0.0036,0.0
16.68074546,34.43389893,6.498413086,0.0144,0.0
16.70109237,34.43183899,6.500473022,0.0078,0.0
16.72492958,34.43183899,6.499786377,0.0036,0.0
16.74202736,34.43183899,,0.0024,
16.76566949,34.43389893,6.500473022,0.0012,0.0
16.78298367,34.43252563,6.499099731,0.011999999,0.0
16.80074427,34.43252563,6.499786377,0.006599999,0.0
16.8211946,34.43252563,6.499786377,0.0036,0.0
16.84034523,,6.499099731,0.0018,0.0
16.86042748,34.43252563,6.499786377,0.0012,0.0
,0.0,6.499786377,0.0006,0.0
16.90031784,34.43252563,6.499099731,0.0078,0.0
16.92497443,34.43389893,6.499786377,0.0036,0.0
16.94340159,34.43458557,6.498413086,0.0018,0.0
16.96167143,34.43252563,6.499786377,,0.0
16.98112491,34.43389893,6.499786377,0.0006,0.0
17.00043224,34.43458557,6.499099731,0.0006,0.0
17.02026214,34.43389893,6.499099731,0.009,0.0
17.04099561,34.43458557,6.499786377,0.0048,0.0
,34.43252563,6.499786377,0.0024,0.0
17.08035372,,6.499786377,0.0012,0.0
17.1007108,,6.501159668,0.0,
17.12182713,34.43458557,6.499099731,0.0006,0.0
17.14003367,34.43458557,6.499786377,0.0,
17.16663488,,6.501159668,0.0,0.0
17.18039407,34.43527222,6.501159668,0.0,0.0
,34.43527222,6.499099731,0.0,0.0
17.22039601,34.43389893,6.499099731,0.0042,0.0
17.24493105,34.43458557,6.499099731,0.0018,0.0
17.26108957,0.0,6.500473022,0.0012,0.0
17.28228232,34.43321228,6.499099731,0.0006,
17.30030191,0.0,6.500473022,0.0006,
17.32729043,34.43458557,6.500473022,0.013199999,0.0
17.34120111,,6.499099731,0.0084,0.0
17.36033463,34.43458557,6.499099731,,0.0
17.38010029,34.43733215,6.500473022,0.0024,0.0
17.40660369,,6.500473022,,0.0
17.42002278,34.43458557,6.499099731,0.0,0.0
17.44051594,34.43458557,6.499786377,0.0072,0.0
17.4613345,0.0,,0.0042,0.0
17.48074909,34.43595886,6.499099731,0.013199999,
17.50087462,34.43595886,6.499099731,0.0072,
,34.43527222,6.500473022,0.0036,0.0
17.54044244,34.43458557,6.499786377,0.011399999,0.0
17.56561254,34.43733215,6.499786377,0.006,0.0
17.5814244,34.43664551,6.499786377,0.0036,0.0
17.60030427,34.43664551,,0.010199999,0.0
,34.43733215,6.498413086,0.0054,0.0
17.64020068,34.43664551,6.500473022,0.012599999,0.0
17.66125014,34.4380188,6.500473022,,0.0
17.68039838,34.43870544,6.499099731,,0.0
17.70041092,34.43595886,,0.012599999,0.0
17.72016374,34.43870544,6.499099731,0.006599999,0.0
17.74082968,34.43733215,6.499099731,0.0036,0.0
17.76029974,34.4380188,6.499786377,0.012599999,0.0
17.78057032,34.43939209,6.499786377,0.006599999,0.0
17.80063462,34.43733215,6.499786377,0.0036,0.0
17.82189362,34.43733215,6.499099731,,0.0
17.8413861,34.4380188,6.501159668,,0.0
17.86017976,34.4380188,6.499786377,0.0078,0.0
17.88058703,34.4380188,6.499786377,0.0156,0.0
17.9002491,34.43733215,6.499786377,0.0084,0.009
17.92059732,,6.498413086,0.0042,0.0048
17.94034512,34.43664551,6.499786377,0.0024,0.0024
,34.43939209,,0.0012,0.0
17.98077936,34.44076538,0.0,0.0,0.0006
18.00084155,34.43870544,6.500473022,0.0072,0.0006
18.02052718,34.43939209,6.500473022,0.0042,
,34.43939209,6.499786377,0.0024,0.0
18.06021811,34.43870544,,0.011399999,0.0
18.08055611,34.43870544,6.499786377,0.006,0.0
18.1003639,,6.499786377,0.016199999,0.0
18.12476218,34.43939209,6.500473022,0.0072,0.0
18.14099498,34.43939209,6.500473022,0.0,0.0
,34.43870544,6.499786377,0.0024,0.0
18.18052454,34.4380188,6.499786377,0.0012,0.0
18.20075904,34.43870544,6.498413086,0.0006,
18.22054965,34.43939209,6.500473022,-0.0012,0.0
,34.43939209,6.499786377,0.0072,0.0
18.26098058,34.44076538,6.499786377,0.0042,0.0
18.28046368,34.44145203,6.499786377,0.015,0.0
18.30050165,34.44007874,6.499786377,0.009,0.0
18.32052009,34.43939209,,0.0048,0.0
18.34018275,34.44076538,6.500473022,0.0024,0.0
18.36514914,,6.499786377,,0.0
18.38044924,34.44145203,6.499099731,0.0006,0.0
,34.44076538,6.500473022,0.0006,0.0
18.42088839,34.44007874,6.500473022,0.0,0.0
18.44217158,34.44076538,6.499099731,0.0,0.0
18.46031265,34.44145203,,,0.0
18.4815189,34.44076538,0.0,0.0078,
18.50316255,34.44076538,,0.0042,0.0
18.52687801,34.44076538,6.499099731,0.0018,0.0
18.5413885,34.43939209,6.499099731,0.0012,0.0
,34.44007874,6.499786377,0.0006,0.0
18.58052591,34.44076538,6.499786377,,0.0
18.60056161,34.44007874,6.500473022,0.0078,0.0
18.62141892,34.44076538,6.500473022,0.0042,0.0
18.64041135,34.44076538,6.499786377,0.0024,0.0
18.66090561,,6.501159668,0.0012,0.0
18.68075849,,,0.0006,0.0
18.70027315,34.44076538,6.499786377,0.0006,0.0
18.72079713,34.44076538,,0.0,0.0
18.74011203,34.44076538,6.499786377,0.0,0.0
18.76041142,34.44007874,6.499786377,0.0,0.0
18.78052906,34.44076538,6.499786377,0.009,0.0
18.80028924,34.44076538,6.499099731,0.0048,0.0
18.82028227,,,0.0024,0.0
18.8408225,34.44282532,6.499099731,0.0012,0.0
18.86032541,34.44145203,6.499099731,0.0006,0.0
18.8810094,34.44351196,6.499786377,0.0006,0.0
18.90092186,34.44213867,6.499786377,0.0,0.0
18.92047929,34.44076538,6.499786377,-0.0012,0.0
